butut,-5
rendah,-5
rusa,-4
cium,-3
plongah-plongoh,-3
sobat,-4
tanggal,-4
wawa,-3
adu lidah,-3
memorakporandakan,-3
lengkap,-3
butuh,-5
murka,-4
kandung,-3
ikat janji,-4
dungu,-5
lulur,-3
kelati,-3
raba,-3
tuju,-4
jamin,-5
engkau,-4
cempung,-4
antara,-4
buhuk,-4
semprot,-5
gosok,-3
lindap,-3
sungguhpun,-3
auta,-4
harap,-5
geret,-4
ingar,-5
labuda,-3
nihil,-4
selokan,-4
juru damai,-3
hantar,-5
lesu,-5
suram,-5
titi,-4
surah,-4
hukum,-3
amburadul,-5
cecer,-3
coret,-3
buang air,-5
peras,-4
cekuh,-3
langka,-5
riang gembira,-3
ambal,-4
bentang,-3
entak,-3
ribut,-5
hambat,-4
tentu,-3
noda,-5
guyub,-3
globe,-3
cerai-berai,-5
randek,-3
segera,-3
lerak,-4
banal,-3
bogem,-5
kritik,-5
sekutu allah,-5
menir,-4
terjun,-5
hampa,-3
sangkak,-5
gelisah,-4
ladah,-5
calit,-5
langgar,-4
tumbang,-3
keruh,-3
injeksi,-3
bangang,-3
tunjang,-3
residivis,-5
deras,-3
kritis,-5
sekutu,-5
bobot,-5
peruk,-4
lajat,-5
benar,-4
linang,-3
celonok,-3
tamu,-4
kaus,-4
buncah,-4
kewalahan,-3
kernyih,-4
mudik,-3
melankoli,-5
hardik,-5
kanak-kanak anyir,-3
timbang,-3
satu,-4
ragu,-4
dasar,-4
cirit,-5
lungse,-4
cerabah,-5
orang halus,-4
bufer,-3
abar,-5
sempurna,-3
raja,-3
bimbing,-3
buas,-5
kuat,-4
belit,-3
tanam,-5
sajen,-4
anak penak,-3
liplap,-3
kocok,-3
caci,-5
zat mabuk,-3
gamak,-4
retas,-3
pariwara,-3
gamam,-4
aru,-5
lewat,-3
tenggang,-4
sedot,-3
adegan,-4
capak,-4
kufur,-5
capai,-5
kerbau,-3
bercak,-5
lumer,-3
layak,-5
sirap,-4
selak,-4
kumbang,-4
vagina,-4
ulas pers,-3
gulung tikar,-5
absorpsi,-3
cabik,-3
latah,-5
puak,-4
henti,-5
kekol,-3
seladang,-3
ihwal,-4
cendekia,-4
gohong,-3
kubur,-3
amandel,-5
kepetang,-3
pasang,-3
kelompang,-3
selesai,-4
ras,-4
udi,-5
tilas,-3
sakit,-4
asal,-5
hampa,-5
bendung,-3
lenyap,-5
timburu,-5
tampel,-3
tepi mata,-3
tangap,-5
sedia,-3
paralelogram,-4
labrak,-4
cerita,-4
belanja,-3
unam,-3
cema,-5
idap,-5
perban,-3
lipat dua,-3
boksen,-5
pijat,-5
sabung nyawa,-3
pampat,-5
minhaj,-4
defekasi,-5
abdi negara,-3
lalat hijau,-5
bawat,-5
kirap,-3
mengirat,-5
asah,-3
tolok,-3
anak cucu,-3
perlina,-3
mil,-3
terban,-4
bunda,-5
kesah,-3
anglo,-4
bongkar,-4
krista,-4
hitam,-4
blobor,-3
rampus,-5
jari,-4
hembalang,-3
destar,-4
cekak,-4
cemburu,-5
resonansi,-3
gurun,-3
tumpul,-3
guruh,-3
induk semang,-4
gerombol kawan,-4
kepala udang,-3
pancar,-3
sendal,-3
bosun,-4
gurub,-5
batuk,-4
ovipositor,-3
intrinsik,-4
dadah,-4
awi,-3
tumpur,-5
putau,-3
ampai,-4
ifrit,-4
lengkur,-3
selentik,-4
embal,-4
lahap,-5
jangkit,-5
mencampurbaurkan,-4
bencana,-5
parak,-4
tunasusila,-5
ampas,-3
minta kpd tuhan,-3
ralip,-5
kepal,-5
harap,-3
mulut gatal,-4
cucuk,-3
galak,-4
tangkap,-3
usap,-4
anak-anakan,-3
hardik,-5
jernih,-3
alih,-3
dongkrak,-3
tunduk,-4
cukup,-3
timpang,-4
nis-,-3
liwa,-3
peng-antara,-3
ceker,-3
vonis,-3
belinjo,-3
racik,-4
dasar,-4
rompoh,-4
sulfur,-3
pancang,-3
kencar,-4
hantu,-4
bangkit,-4
lela,-4
silap,-4
gemal,-5
habis akal,-5
kidib,-3
selidik,-5
kabar burung,-5
gemas,-5
debat,-3
silam,-4
beri,-3
angkat,-3
histeris,-4
tegur ajar,-5
korban,-3
merinding,-4
lali,-4
kemamang,-4
cepat,-3
garis bawah,-3
incang-incut,-4
pikul,-5
tarik,-4
ning,-5
ganar,-4
ganas,-5
kesup,-3
bir,-5
influensa,-3
hindar,-4
durjana,-5
tabrak,-3
biarpun,-3
setek,-4
kantong perut,-5
conteng,-3
pelesit,-4
lumut,-3
simpang,-4
kawan,-3
dialog,-3
ujung,-3
ikat,-5
teguh,-3
kirim,-5
lepas,-3
khasi,-4
jenaka,-3
calit,-3
goncang,-3
gumul,-4
bencana,-4
gelisah,-5
redam,-5
nestapa,-3
sidik midik,-3
stagnasi,-5
lingkup,-5
blaster,-3
rentak,-3
tubruk,-4
penuh sesak,-3
kakas,-3
celomok,-4
paut,-4
cacing rambut kuda,-4
moncong,-3
senta,-5
gesel,-3
rempak,-4
bangsawan,-3
gesek,-3
kukur,-3
diskredit,-4
kelam,-4
bujuk,-3
amput,-3
jahit,-5
adil,-3
salut,-3
pukul,-4
alienasi,-3
kukuh,-4
geser,-4
biasa,-4
tali jantung,-3
titi,-3
lengkesa,-3
durkarsa,-5
sesat,-4
puncak,-3
puatang,-5
tangkas,-4
komunikasi,-4
pusang,-5
sempelah,-4
turun,-5
bakti,-3
untung,-4
romong,-4
morat-marit,-3
pacak,-3
jalur,-4
gebu,-3
tekak,-5
murca,-4
lisut,-4
cemplung,-5
distingsi,-4
gerobak,-4
buletin,-3
lalu,-5
kecoh,-5
teologis,-4
jeramah,-4
jiplak,-3
garwa ampil,-5
mungil,-4
sumpit,-3
sara,-3
anggur,-4
menggerenyam,-3
epigon,-3
rayau,-4
rentang,-5
rayap,-3
pipih,-3
ban,-5
aparat,-3
kucar-kacir,-5
daulat,-3
nyaman,-4
krisis,-4
pengap,-4
adon,-4
spektakel,-3
keras kepala,-4
seruput,-3
lawas,-4
cagar,-3
padang pasir,-3
minim,-3
singkap,-4
serak,-3
selebaran,-3
buka,-3
leting,-3
garong,-5
beda,-4
cembung,-3
kuwur,-4
cerita reka,-4
cengang,-3
agar,-3
bosman,-4
sama,-4
bisu,-4
domot,-5
libat,-3
sirna,-5
aba,-3
karavan,-4
suka ganggu,-4
luang,-3
penggal lidah,-5
ekofraksia,-5
baterai,-3
pertiwi,-3
telik,-3
lebih,-3
geramus,-4
sayu rawan,-3
sepuk,-5
sajak,-3
prosa,-4
kupak,-3
cerna,-5
cemooh,-4
gila,-4
beleter,-4
jahat,-4
anom,-4
begal,-5
tarekat,-4
rawak,-5
tupai,-5
kasemat,-3
rawan,-5
abnormalitas,-4
cukup,-3
jalan,-4
cemuas,-4
dam,-3
ekspirasi,-3
singgang,-4
imbang,-5
tarung,-4
rasi,-3
cacing gelang,-4
ludes,-5
pedas,-4
pedar,-4
waswas,-3
tonjok,-3
aju,-3
buang hajat,-5
bosan,-3
bala,-5
taksa,-5
rombeng,-4
daya,-4
parap,-3
larat,-3
pelor,-3
gastroenterologi,-5
bangbung,-4
bentur,-3
karang,-3
ongok,-3
saku,-3
tagak,-5
safih,-4
tulang punggung,-3
pijar,-3
ganas cabul,-4
titis darah,-3
jaras,-5
henti,-5
rengsa,-5
serang,-3
jawab,-5
kalimat,-3
beset,-4
jantung hati,-3
cuca,-3
bebel,-5
sukaria,-3
konveks,-3
beli,-3
histeria,-5
tahan,-5
konsumsi,-4
jun,-5
uyuh,-3
komunitas,-3
silang sengketa,-4
bentur,-4
korek api,-4
lambat,-4
adu,-3
mantik api,-4
bulus,-5
detak,-3
golong,-3
besot,-3
resultan,-3
hias,-4
kerubut,-4
buluh,-3
nira,-3
resurjensi,-5
tonton,-4
tiup,-3
renung,-3
lalap,-4
muring,-5
percaya,-3
geletar,-4
tengkar,-4
iring,-4
seka,-4
selekeh,-3
cincong,-5
hilang,-3
lalah,-4
lalak,-3
bingit,-5
ronggang,-3
tunggak,-4
kisi,-4
rumbing,-4
lahir kembali,-3
lenyap darat,-4
jenazah,-4
pagi,-3
candal,-5
canda,-3
cat,-3
isi,-5
puspamala,-3
gempil,-4
beber,-4
kritik,-5
tetas,-4
baret,-3
cekam,-4
ikat,-3
aduk,-4
supaya,-3
dakap,-3
lelah,-3
kisi,-3
gabung,-4
sadur,-3
tempiar,-3
tuil,-3
silap mata,-5
dekat,-4
bantai,-5
lintang,-4
handai,-4
serutu,-3
pesawat,-3
empos,-3
gempur,-4
ganteng,-4
sambar,-3
mampu,-4
bedeng,-3
guncang,-5
kelompok,-5
silam,-3
belam,-3
usah,-5
belai,-4
cegat,-3
rajalela,-4
lancut,-4
tabrak,-4
tampil,-3
tampik,-4
tipu,-4
ganjar,-3
kereseng,-4
tikai,-4
moral,-4
sasana,-3
liput,-3
restoran,-4
iris,-4
bisul,-4
palka,-3
jorok,-5
lembu,-3
sarung,-3
tafakur,-3
gundal,-3
balik,-5
teliti waskita,-3
gundah,-5
yuwaraja,-4
cacing kentar,-4
bangkrut,-5
rusuh,-5
terbang pikir,-4
kera,-3
pacak,-4
pacar,-3
cengkedi,-4
sanggup,-5
cocor,-3
solid,-3
kampung,-5
ayal,-3
bahan,-3
suka,-3
nuzul,-4
iris,-5
jejal,-3
jejap,-4
belang,-5
agung,-4
alat negara,-3
banci,-5
ingsar,-3
tika,-5
hancai,-5
gemuruh,-4
tugur,-3
mulus,-5
kitab,-3
ilat,-5
sempuras,-3
selar,-4
sadran,-4
cium tanah,-5
mangkir,-3
pasu,-5
beranta,-5
bacar mulut,-4
uit,-4
mesum,-5
gamblang,-5
kemam,-3
kemal,-4
keluarga,-4
salah,-4
mambang,-4
ketam,-3
kecewa,-3
lalai,-4
ragu,-3
kuning,-4
gaib,-5
gilas,-4
ajuk,-5
sesal,-5
terjang,-3
empang,-5
encang,-3
nista,-5
azab,-3
beloh,-5
nal,-3
belot,-5
guncang,-4
ronta,-3
lenceng,-3
sapu,-4
kecut,-4
ekspres,-3
jeblok,-5
mengerinyau,-3
gertak,-5
kurap,-4
buari,-4
dekap,-3
duri,-4
dakwa,-4
kanji,-3
perang mulut,-3
mula,-4
dura,-3
alku,-5
sampuk,-3
lelap,-5
selubung,-5
meleset,-3
kepompong,-5
celampak,-5
lubang jarum,-5
kurbal,-3
hinggut,-3
gegar,-3
lelap,-3
jalan setapak,-4
jalan tikus,-4
sentong,-3
rel kereta api,-4
balai,-3
tangis,-5
jangkit,-4
meteor,-4
sunggit,-4
batu loncat,-3
bondong,-4
gerenyot,-4
hitam,-4
lebih,-3
derum,-4
berangsang,-4
genap,-3
coreng,-4
musnah,-5
pijak,-3
nona,-3
cerita anak,-4
gerinjam,-4
keseleo,-3
grecok,-4
sorong,-3
ceroboh,-5
genah,-5
kemu,-3
selip,-3
hubung,-3
fakta,-3
rembas,-5
rampak,-5
tengking,-5
pencil,-5
kepinding,-5
keliru,-5
abar,-5
leyu,-4
banding,-3
gebos,-3
pilak,-5
cacing keremi,-4
nyenyeh,-4
kantong kering,-4
garuk,-3
senewen,-4
tetap,-5
kacang botor,-3
bug,-5
sedot,-3
